2022-06-24 13:02:29,886 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:02:37,772 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:02:37,845 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:02:37,845 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:02:53,195 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:02:53,196 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:02:57,596 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:02:57,633 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:02:57,651 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:02:57,724 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:02:58,417 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:03:08,533 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:03:08,533 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:03:10,786 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:03:23,893 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:03:23,893 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:03:25,688 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:03:25,727 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:03:25,746 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:03:25,781 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:03:26,039 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:03:39,238 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:03:39,238 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:03:43,809 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:03:53,562 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:03:53,598 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:03:53,617 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:03:53,691 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:03:53,692 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:03:54,631 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:03:54,632 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:04:09,981 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:04:09,981 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:04:16,729 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:04:21,375 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:04:21,393 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:04:21,411 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:04:21,557 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:04:22,294 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:04:25,309 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:04:25,309 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:04:40,656 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:04:40,656 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:04:49,175 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:04:49,211 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:04:49,231 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:04:49,287 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:04:49,627 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:04:49,813 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:04:55,996 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:04:55,996 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:05:11,342 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:05:11,343 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:05:17,016 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:05:17,052 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:05:17,071 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:05:17,162 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:05:17,296 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:05:22,592 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:05:26,670 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:05:26,671 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:05:42,001 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:05:42,002 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:05:44,811 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:05:44,847 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:05:44,884 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:05:44,939 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:05:44,957 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:05:55,430 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:05:57,363 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:05:57,363 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:06:12,651 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:06:12,688 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:06:12,706 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:06:12,746 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:06:12,745 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:06:12,747 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:06:13,514 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:06:28,121 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:06:28,122 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:06:28,451 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:06:40,491 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:06:40,528 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:06:40,546 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:06:40,583 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:06:41,017 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:06:43,466 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:06:43,466 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:06:58,831 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:06:58,832 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:07:01,494 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:07:08,372 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:07:08,409 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:07:08,427 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:07:08,555 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:07:08,609 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:07:14,205 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:07:14,205 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:07:29,609 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:07:29,609 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:07:34,477 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
